index,field,pv,value,record_type
817,bba_offset_y,SR09C-DI-EBPM-02:CF:BBA_Y_S,0,ao
817,bcd_offset_x,SR09C-DI-EBPM-02:CF:BCD_X_S,0,ao
817,bcd_offset_y,SR09C-DI-EBPM-02:CF:BCD_Y_S,0,ao
817,golden_offset_x,SR09C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
817,golden_offset_y,SR09C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
823,bba_offset_x,SR09C-DI-EBPM-03:CF:BBA_X_S,0,ao
823,bba_offset_y,SR09C-DI-EBPM-03:CF:BBA_Y_S,0,ao
823,bcd_offset_x,SR09C-DI-EBPM-03:CF:BCD_X_S,0,ao
823,bcd_offset_y,SR09C-DI-EBPM-03:CF:BCD_Y_S,0,ao
823,golden_offset_x,SR09C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
823,golden_offset_y,SR09C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
831,bba_offset_x,SR09C-DI-EBPM-04:CF:BBA_X_S,0,ao
831,bba_offset_y,SR09C-DI-EBPM-04:CF:BBA_Y_S,0,ao
831,bcd_offset_x,SR09C-DI-EBPM-04:CF:BCD_X_S,0,ao
831,bcd_offset_y,SR09C-DI-EBPM-04:CF:BCD_Y_S,0,ao
831,golden_offset_x,SR09C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
831,golden_offset_y,SR09C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
845,bba_offset_x,SR09C-DI-EBPM-05:CF:BBA_X_S,0,ao
845,bba_offset_y,SR09C-DI-EBPM-05:CF:BBA_Y_S,0,ao
845,bcd_offset_x,SR09C-DI-EBPM-05:CF:BCD_X_S,0,ao
845,bcd_offset_y,SR09C-DI-EBPM-05:CF:BCD_Y_S,0,ao
845,golden_offset_x,SR09C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
845,golden_offset_y,SR09C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
855,bba_offset_x,SR09C-DI-EBPM-06:CF:BBA_X_S,0,ao
855,bba_offset_y,SR09C-DI-EBPM-06:CF:BBA_Y_S,0,ao
855,bcd_offset_x,SR09C-DI-EBPM-06:CF:BCD_X_S,0,ao
855,bcd_offset_y,SR09C-DI-EBPM-06:CF:BCD_Y_S,0,ao
855,golden_offset_x,SR09C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
855,golden_offset_y,SR09C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
865,bba_offset_x,SR09C-DI-EBPM-07:CF:BBA_X_S,0,ao
865,bba_offset_y,SR09C-DI-EBPM-07:CF:BBA_Y_S,0,ao
865,bcd_offset_x,SR09C-DI-EBPM-07:CF:BCD_X_S,0,ao
865,bcd_offset_y,SR09C-DI-EBPM-07:CF:BCD_Y_S,0,ao
865,golden_offset_x,SR09C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
865,golden_offset_y,SR09C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
915,bba_offset_x,SR10C-DI-EBPM-01:CF:BBA_X_S,0,ao
915,bba_offset_y,SR10C-DI-EBPM-01:CF:BBA_Y_S,0,ao
915,bcd_offset_x,SR10C-DI-EBPM-01:CF:BCD_X_S,0,ao
915,bcd_offset_y,SR10C-DI-EBPM-01:CF:BCD_Y_S,0,ao
915,golden_offset_x,SR10C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
915,golden_offset_y,SR10C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
931,bba_offset_x,SR10C-DI-EBPM-02:CF:BBA_X_S,0,ao
931,bba_offset_y,SR10C-DI-EBPM-02:CF:BBA_Y_S,0,ao
931,bcd_offset_x,SR10C-DI-EBPM-02:CF:BCD_X_S,0,ao
931,bcd_offset_y,SR10C-DI-EBPM-02:CF:BCD_Y_S,0,ao
931,golden_offset_x,SR10C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
931,golden_offset_y,SR10C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
937,bba_offset_x,SR10C-DI-EBPM-03:CF:BBA_X_S,0,ao
937,bba_offset_y,SR10C-DI-EBPM-03:CF:BBA_Y_S,0,ao
937,bcd_offset_x,SR10C-DI-EBPM-03:CF:BCD_X_S,0,ao
937,bcd_offset_y,SR10C-DI-EBPM-03:CF:BCD_Y_S,0,ao
937,golden_offset_x,SR10C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
937,golden_offset_y,SR10C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
945,bba_offset_x,SR10C-DI-EBPM-04:CF:BBA_X_S,0,ao
945,bba_offset_y,SR10C-DI-EBPM-04:CF:BBA_Y_S,0,ao
945,bcd_offset_x,SR10C-DI-EBPM-04:CF:BCD_X_S,0,ao
945,bcd_offset_y,SR10C-DI-EBPM-04:CF:BCD_Y_S,0,ao
945,golden_offset_x,SR10C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
945,golden_offset_y,SR10C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
959,bba_offset_x,SR10C-DI-EBPM-05:CF:BBA_X_S,0,ao
959,bba_offset_y,SR10C-DI-EBPM-05:CF:BBA_Y_S,0,ao
959,bcd_offset_x,SR10C-DI-EBPM-05:CF:BCD_X_S,0,ao
959,bcd_offset_y,SR10C-DI-EBPM-05:CF:BCD_Y_S,0,ao
959,golden_offset_x,SR10C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
959,golden_offset_y,SR10C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
969,bba_offset_x,SR10C-DI-EBPM-06:CF:BBA_X_S,0,ao
969,bba_offset_y,SR10C-DI-EBPM-06:CF:BBA_Y_S,0,ao
969,bcd_offset_x,SR10C-DI-EBPM-06:CF:BCD_X_S,0,ao
969,bcd_offset_y,SR10C-DI-EBPM-06:CF:BCD_Y_S,0,ao
969,golden_offset_x,SR10C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
969,golden_offset_y,SR10C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
979,bba_offset_x,SR10C-DI-EBPM-07:CF:BBA_X_S,0,ao
979,bba_offset_y,SR10C-DI-EBPM-07:CF:BBA_Y_S,0,ao
979,bcd_offset_x,SR10C-DI-EBPM-07:CF:BCD_X_S,0,ao
979,bcd_offset_y,SR10C-DI-EBPM-07:CF:BCD_Y_S,0,ao
979,golden_offset_x,SR10C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
979,golden_offset_y,SR10C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
993,bba_offset_x,SR11C-DI-EBPM-01:CF:BBA_X_S,0,ao
993,bba_offset_y,SR11C-DI-EBPM-01:CF:BBA_Y_S,0,ao
993,bcd_offset_x,SR11C-DI-EBPM-01:CF:BCD_X_S,0,ao
993,bcd_offset_y,SR11C-DI-EBPM-01:CF:BCD_Y_S,0,ao
993,golden_offset_x,SR11C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
993,golden_offset_y,SR11C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1009,bba_offset_x,SR11C-DI-EBPM-02:CF:BBA_X_S,0,ao
1009,bba_offset_y,SR11C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1009,bcd_offset_x,SR11C-DI-EBPM-02:CF:BCD_X_S,0,ao
1009,bcd_offset_y,SR11C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1009,golden_offset_x,SR11C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1009,golden_offset_y,SR11C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1015,bba_offset_x,SR11C-DI-EBPM-03:CF:BBA_X_S,0,ao
1015,bba_offset_y,SR11C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1015,bcd_offset_x,SR11C-DI-EBPM-03:CF:BCD_X_S,0,ao
1015,bcd_offset_y,SR11C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1015,golden_offset_x,SR11C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1015,golden_offset_y,SR11C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1023,bba_offset_x,SR11C-DI-EBPM-04:CF:BBA_X_S,0,ao
1023,bba_offset_y,SR11C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1023,bcd_offset_x,SR11C-DI-EBPM-04:CF:BCD_X_S,0,ao
1023,bcd_offset_y,SR11C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1023,golden_offset_x,SR11C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1023,golden_offset_y,SR11C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1039,bba_offset_x,SR11C-DI-EBPM-05:CF:BBA_X_S,0,ao
1039,bba_offset_y,SR11C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1039,bcd_offset_x,SR11C-DI-EBPM-05:CF:BCD_X_S,0,ao
1039,bcd_offset_y,SR11C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1039,golden_offset_x,SR11C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1039,golden_offset_y,SR11C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1049,bba_offset_x,SR11C-DI-EBPM-06:CF:BBA_X_S,0,ao
1049,bba_offset_y,SR11C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1049,bcd_offset_x,SR11C-DI-EBPM-06:CF:BCD_X_S,0,ao
1049,bcd_offset_y,SR11C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1049,golden_offset_x,SR11C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1049,golden_offset_y,SR11C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1059,bba_offset_x,SR11C-DI-EBPM-07:CF:BBA_X_S,0,ao
1059,bba_offset_y,SR11C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1059,bcd_offset_x,SR11C-DI-EBPM-07:CF:BCD_X_S,0,ao
1059,bcd_offset_y,SR11C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1059,golden_offset_x,SR11C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1059,golden_offset_y,SR11C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1073,bba_offset_x,SR12C-DI-EBPM-01:CF:BBA_X_S,0,ao
1073,bba_offset_y,SR12C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1073,bcd_offset_x,SR12C-DI-EBPM-01:CF:BCD_X_S,0,ao
1073,bcd_offset_y,SR12C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1073,golden_offset_x,SR12C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1073,golden_offset_y,SR12C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1089,bba_offset_x,SR12C-DI-EBPM-02:CF:BBA_X_S,0,ao
1089,bba_offset_y,SR12C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1089,bcd_offset_x,SR12C-DI-EBPM-02:CF:BCD_X_S,0,ao
1089,bcd_offset_y,SR12C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1089,golden_offset_x,SR12C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1089,golden_offset_y,SR12C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1095,bba_offset_x,SR12C-DI-EBPM-03:CF:BBA_X_S,0,ao
1095,bba_offset_y,SR12C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1095,bcd_offset_x,SR12C-DI-EBPM-03:CF:BCD_X_S,0,ao
1095,bcd_offset_y,SR12C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1095,golden_offset_x,SR12C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1095,golden_offset_y,SR12C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1103,bba_offset_x,SR12C-DI-EBPM-04:CF:BBA_X_S,0,ao
1103,bba_offset_y,SR12C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1103,bcd_offset_x,SR12C-DI-EBPM-04:CF:BCD_X_S,0,ao
1103,bcd_offset_y,SR12C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1103,golden_offset_x,SR12C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1103,golden_offset_y,SR12C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1117,bba_offset_x,SR12C-DI-EBPM-05:CF:BBA_X_S,0,ao
1117,bba_offset_y,SR12C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1117,bcd_offset_x,SR12C-DI-EBPM-05:CF:BCD_X_S,0,ao
1117,bcd_offset_y,SR12C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1117,golden_offset_x,SR12C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1117,golden_offset_y,SR12C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1127,bba_offset_x,SR12C-DI-EBPM-06:CF:BBA_X_S,0,ao
1127,bba_offset_y,SR12C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1127,bcd_offset_x,SR12C-DI-EBPM-06:CF:BCD_X_S,0,ao
1127,bcd_offset_y,SR12C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1127,golden_offset_x,SR12C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1127,golden_offset_y,SR12C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1143,bba_offset_x,SR12C-DI-EBPM-07:CF:BBA_X_S,0,ao
1143,bba_offset_y,SR12C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1143,bcd_offset_x,SR12C-DI-EBPM-07:CF:BCD_X_S,0,ao
1143,bcd_offset_y,SR12C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1143,golden_offset_x,SR12C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1143,golden_offset_y,SR12C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1155,bba_offset_x,SR13S-DI-EBPM-01:CF:BBA_X_S,0,ao
1155,bba_offset_y,SR13S-DI-EBPM-01:CF:BBA_Y_S,0,ao
1155,bcd_offset_x,SR13S-DI-EBPM-01:CF:BCD_X_S,0,ao
1155,bcd_offset_y,SR13S-DI-EBPM-01:CF:BCD_Y_S,0,ao
1155,golden_offset_x,SR13S-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1155,golden_offset_y,SR13S-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1168,bba_offset_x,SR13S-DI-EBPM-02:CF:BBA_X_S,0,ao
1168,bba_offset_y,SR13S-DI-EBPM-02:CF:BBA_Y_S,0,ao
1168,bcd_offset_x,SR13S-DI-EBPM-02:CF:BCD_X_S,0,ao
1168,bcd_offset_y,SR13S-DI-EBPM-02:CF:BCD_Y_S,0,ao
1168,golden_offset_x,SR13S-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1168,golden_offset_y,SR13S-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1183,bba_offset_x,SR13C-DI-EBPM-01:CF:BBA_X_S,0,ao
1183,bba_offset_y,SR13C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1183,bcd_offset_x,SR13C-DI-EBPM-01:CF:BCD_X_S,0,ao
1183,bcd_offset_y,SR13C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1183,golden_offset_x,SR13C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1183,golden_offset_y,SR13C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1205,bba_offset_x,SR13C-DI-EBPM-02:CF:BBA_X_S,0,ao
1205,bba_offset_y,SR13C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1205,bcd_offset_x,SR13C-DI-EBPM-02:CF:BCD_X_S,0,ao
1205,bcd_offset_y,SR13C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1205,golden_offset_x,SR13C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1205,golden_offset_y,SR13C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1211,bba_offset_x,SR13C-DI-EBPM-03:CF:BBA_X_S,0,ao
1211,bba_offset_y,SR13C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1211,bcd_offset_x,SR13C-DI-EBPM-03:CF:BCD_X_S,0,ao
1211,bcd_offset_y,SR13C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1211,golden_offset_x,SR13C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1211,golden_offset_y,SR13C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1219,bba_offset_x,SR13C-DI-EBPM-04:CF:BBA_X_S,0,ao
1219,bba_offset_y,SR13C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1219,bcd_offset_x,SR13C-DI-EBPM-04:CF:BCD_X_S,0,ao
1219,bcd_offset_y,SR13C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1219,golden_offset_x,SR13C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1219,golden_offset_y,SR13C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1233,bba_offset_x,SR13C-DI-EBPM-05:CF:BBA_X_S,0,ao
1233,bba_offset_y,SR13C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1233,bcd_offset_x,SR13C-DI-EBPM-05:CF:BCD_X_S,0,ao
1233,bcd_offset_y,SR13C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1233,golden_offset_x,SR13C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1233,golden_offset_y,SR13C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1243,bba_offset_x,SR13C-DI-EBPM-06:CF:BBA_X_S,0,ao
1243,bba_offset_y,SR13C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1243,bcd_offset_x,SR13C-DI-EBPM-06:CF:BCD_X_S,0,ao
1243,bcd_offset_y,SR13C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1243,golden_offset_x,SR13C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1243,golden_offset_y,SR13C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1253,bba_offset_x,SR13C-DI-EBPM-07:CF:BBA_X_S,0,ao
1253,bba_offset_y,SR13C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1253,bcd_offset_x,SR13C-DI-EBPM-07:CF:BCD_X_S,0,ao
1253,bcd_offset_y,SR13C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1253,golden_offset_x,SR13C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1253,golden_offset_y,SR13C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1267,bba_offset_x,SR14C-DI-EBPM-01:CF:BBA_X_S,0,ao
1267,bba_offset_y,SR14C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1267,bcd_offset_x,SR14C-DI-EBPM-01:CF:BCD_X_S,0,ao
1267,bcd_offset_y,SR14C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1267,golden_offset_x,SR14C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1267,golden_offset_y,SR14C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1283,bba_offset_x,SR14C-DI-EBPM-02:CF:BBA_X_S,0,ao
1283,bba_offset_y,SR14C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1283,bcd_offset_x,SR14C-DI-EBPM-02:CF:BCD_X_S,0,ao
1283,bcd_offset_y,SR14C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1283,golden_offset_x,SR14C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1283,golden_offset_y,SR14C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1289,bba_offset_x,SR14C-DI-EBPM-03:CF:BBA_X_S,0,ao
1289,bba_offset_y,SR14C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1289,bcd_offset_x,SR14C-DI-EBPM-03:CF:BCD_X_S,0,ao
1289,bcd_offset_y,SR14C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1289,golden_offset_x,SR14C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1289,golden_offset_y,SR14C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1297,bba_offset_x,SR14C-DI-EBPM-04:CF:BBA_X_S,0,ao
1297,bba_offset_y,SR14C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1297,bcd_offset_x,SR14C-DI-EBPM-04:CF:BCD_X_S,0,ao
1297,bcd_offset_y,SR14C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1297,golden_offset_x,SR14C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1297,golden_offset_y,SR14C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1311,bba_offset_x,SR14C-DI-EBPM-05:CF:BBA_X_S,0,ao
1311,bba_offset_y,SR14C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1311,bcd_offset_x,SR14C-DI-EBPM-05:CF:BCD_X_S,0,ao
1311,bcd_offset_y,SR14C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1311,golden_offset_x,SR14C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1311,golden_offset_y,SR14C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1321,bba_offset_x,SR14C-DI-EBPM-06:CF:BBA_X_S,0,ao
1321,bba_offset_y,SR14C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1321,bcd_offset_x,SR14C-DI-EBPM-06:CF:BCD_X_S,0,ao
1321,bcd_offset_y,SR14C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1321,golden_offset_x,SR14C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1321,golden_offset_y,SR14C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1331,bba_offset_x,SR14C-DI-EBPM-07:CF:BBA_X_S,0,ao
1331,bba_offset_y,SR14C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1331,bcd_offset_x,SR14C-DI-EBPM-07:CF:BCD_X_S,0,ao
1331,bcd_offset_y,SR14C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1331,golden_offset_x,SR14C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1331,golden_offset_y,SR14C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1345,bba_offset_x,SR15C-DI-EBPM-01:CF:BBA_X_S,0,ao
1345,bba_offset_y,SR15C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1345,bcd_offset_x,SR15C-DI-EBPM-01:CF:BCD_X_S,0,ao
1345,bcd_offset_y,SR15C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1345,golden_offset_x,SR15C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1345,golden_offset_y,SR15C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1361,bba_offset_x,SR15C-DI-EBPM-02:CF:BBA_X_S,0,ao
1361,bba_offset_y,SR15C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1361,bcd_offset_x,SR15C-DI-EBPM-02:CF:BCD_X_S,0,ao
1361,bcd_offset_y,SR15C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1361,golden_offset_x,SR15C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1361,golden_offset_y,SR15C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1367,bba_offset_x,SR15C-DI-EBPM-03:CF:BBA_X_S,0,ao
1367,bba_offset_y,SR15C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1367,bcd_offset_x,SR15C-DI-EBPM-03:CF:BCD_X_S,0,ao
1367,bcd_offset_y,SR15C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1367,golden_offset_x,SR15C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1367,golden_offset_y,SR15C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1375,bba_offset_x,SR15C-DI-EBPM-04:CF:BBA_X_S,0,ao
1375,bba_offset_y,SR15C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1375,bcd_offset_x,SR15C-DI-EBPM-04:CF:BCD_X_S,0,ao
1375,bcd_offset_y,SR15C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1375,golden_offset_x,SR15C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1375,golden_offset_y,SR15C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1389,bba_offset_x,SR15C-DI-EBPM-05:CF:BBA_X_S,0,ao
1389,bba_offset_y,SR15C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1389,bcd_offset_x,SR15C-DI-EBPM-05:CF:BCD_X_S,0,ao
1389,bcd_offset_y,SR15C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1389,golden_offset_x,SR15C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1389,golden_offset_y,SR15C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1399,bba_offset_x,SR15C-DI-EBPM-06:CF:BBA_X_S,0,ao
1399,bba_offset_y,SR15C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1399,bcd_offset_x,SR15C-DI-EBPM-06:CF:BCD_X_S,0,ao
1399,bcd_offset_y,SR15C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1399,golden_offset_x,SR15C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1399,golden_offset_y,SR15C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1409,bba_offset_x,SR15C-DI-EBPM-07:CF:BBA_X_S,0,ao
1409,bba_offset_y,SR15C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1409,bcd_offset_x,SR15C-DI-EBPM-07:CF:BCD_X_S,0,ao
1409,bcd_offset_y,SR15C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1409,golden_offset_x,SR15C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1409,golden_offset_y,SR15C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1425,bba_offset_x,SR16C-DI-EBPM-01:CF:BBA_X_S,0,ao
1425,bba_offset_y,SR16C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1425,bcd_offset_x,SR16C-DI-EBPM-01:CF:BCD_X_S,0,ao
1425,bcd_offset_y,SR16C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1425,golden_offset_x,SR16C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1425,golden_offset_y,SR16C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1441,bba_offset_x,SR16C-DI-EBPM-02:CF:BBA_X_S,0,ao
1441,bba_offset_y,SR16C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1441,bcd_offset_x,SR16C-DI-EBPM-02:CF:BCD_X_S,0,ao
1441,bcd_offset_y,SR16C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1441,golden_offset_x,SR16C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1441,golden_offset_y,SR16C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1447,bba_offset_x,SR16C-DI-EBPM-03:CF:BBA_X_S,0,ao
1447,bba_offset_y,SR16C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1447,bcd_offset_x,SR16C-DI-EBPM-03:CF:BCD_X_S,0,ao
1447,bcd_offset_y,SR16C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1447,golden_offset_x,SR16C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1447,golden_offset_y,SR16C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1455,bba_offset_x,SR16C-DI-EBPM-04:CF:BBA_X_S,0,ao
1455,bba_offset_y,SR16C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1455,bcd_offset_x,SR16C-DI-EBPM-04:CF:BCD_X_S,0,ao
1455,bcd_offset_y,SR16C-DI-EBPM-04:CF:BCD_Y_S,0,ao
