index,field,pv,value,record_type
1106,state,SR12A-PC-VSTR-04:STATE,2,ai
1112,error_sum,SR12A-PC-HSTR-05:ERCSUM,0,ai
1112,error_sum,SR12A-PC-VSTR-05:ERCSUM,0,ai
1112,state,SR12A-PC-HSTR-05:STATE,2,ai
1112,state,SR12A-PC-VSTR-05:STATE,2,ai
1117,enabled,SR12C-DI-EBPM-05:CF:ENABLED_S,1,ai
1122,error_sum,SR12A-PC-HSTR-06:ERCSUM,0,ai
1122,error_sum,SR12A-PC-VSTR-06:ERCSUM,0,ai
1122,state,SR12A-PC-HSTR-06:STATE,2,ai
1122,state,SR12A-PC-VSTR-06:STATE,2,ai
1125,offset,SR12A-PC-Q3D-08:OFFSET1,0,ai
1127,enabled,SR12C-DI-EBPM-06:CF:ENABLED_S,1,ai
1129,offset,SR12A-PC-Q2D-09:OFFSET1,0,ai
1132,error_sum,SR12A-PC-HSTR-07:ERCSUM,0,ai
1132,error_sum,SR12A-PC-VSTR-07:ERCSUM,0,ai
1132,state,SR12A-PC-HSTR-07:STATE,2,ai
1132,state,SR12A-PC-VSTR-07:STATE,2,ai
1135,offset,SR12A-PC-Q1D-10:OFFSET1,0,ai
1143,enabled,SR12C-DI-EBPM-07:CF:ENABLED_S,1,ai
1155,enabled,SR13S-DI-EBPM-01:CF:ENABLED_S,1,ai
1157,error_sum,SR13S-PC-HSTR-01:ERCSUM,0,ai
1157,state,SR13S-PC-HSTR-01:STATE,2,ai
1158,error_sum,SR13S-PC-VSTR-01:ERCSUM,0,ai
1158,state,SR13S-PC-VSTR-01:STATE,2,ai
1168,enabled,SR13S-DI-EBPM-02:CF:ENABLED_S,1,ai
1170,error_sum,SR13S-PC-HSTR-02:ERCSUM,0,ai
1170,state,SR13S-PC-HSTR-02:STATE,2,ai
1171,error_sum,SR13S-PC-VSTR-02:ERCSUM,0,ai
1171,state,SR13S-PC-VSTR-02:STATE,2,ai
1183,enabled,SR13C-DI-EBPM-01:CF:ENABLED_S,1,ai
1191,offset,SR13A-PC-Q1D-01:OFFSET1,0,ai
1194,error_sum,SR13A-PC-HSTR-01:ERCSUM,0,ai
1194,error_sum,SR13A-PC-VSTR-01:ERCSUM,0,ai
1194,state,SR13A-PC-HSTR-01:STATE,2,ai
1194,state,SR13A-PC-VSTR-01:STATE,2,ai
1197,offset,SR13A-PC-Q2D-02:OFFSET1,0,ai
1199,offset,SR13A-PC-Q3D-03:OFFSET1,0,ai
1202,error_sum,SR13A-PC-HSTR-02:ERCSUM,0,ai
1202,error_sum,SR13A-PC-VSTR-02:ERCSUM,0,ai
1202,state,SR13A-PC-HSTR-02:STATE,2,ai
1202,state,SR13A-PC-VSTR-02:STATE,2,ai
1205,enabled,SR13C-DI-EBPM-02:CF:ENABLED_S,1,ai
1211,enabled,SR13C-DI-EBPM-03:CF:ENABLED_S,1,ai
1214,error_sum,SR13A-PC-HSTR-03:ERCSUM,0,ai
1214,error_sum,SR13A-PC-VSTR-03:ERCSUM,0,ai
1214,state,SR13A-PC-HSTR-03:STATE,2,ai
1214,state,SR13A-PC-VSTR-03:STATE,2,ai
1219,enabled,SR13C-DI-EBPM-04:CF:ENABLED_S,1,ai
1222,error_sum,SR13A-PC-HSTR-04:ERCSUM,0,ai
1222,error_sum,SR13A-PC-VSTR-04:ERCSUM,0,ai
1222,state,SR13A-PC-HSTR-04:STATE,2,ai
1222,state,SR13A-PC-VSTR-04:STATE,2,ai
1228,error_sum,SR13A-PC-HSTR-05:ERCSUM,0,ai
1228,error_sum,SR13A-PC-VSTR-05:ERCSUM,0,ai
1228,state,SR13A-PC-HSTR-05:STATE,2,ai
1228,state,SR13A-PC-VSTR-05:STATE,2,ai
1233,enabled,SR13C-DI-EBPM-05:CF:ENABLED_S,1,ai
1238,error_sum,SR13A-PC-HSTR-06:ERCSUM,0,ai
1238,error_sum,SR13A-PC-VSTR-06:ERCSUM,0,ai
1238,state,SR13A-PC-HSTR-06:STATE,2,ai
1238,state,SR13A-PC-VSTR-06:STATE,2,ai
1241,offset,SR13A-PC-Q3B-08:OFFSET1,0,ai
1243,enabled,SR13C-DI-EBPM-06:CF:ENABLED_S,1,ai
1245,offset,SR13A-PC-Q2B-09:OFFSET1,0,ai
1248,error_sum,SR13A-PC-HSTR-07:ERCSUM,0,ai
1248,error_sum,SR13A-PC-VSTR-07:ERCSUM,0,ai
1248,state,SR13A-PC-HSTR-07:STATE,2,ai
1248,state,SR13A-PC-VSTR-07:STATE,2,ai
1251,offset,SR13A-PC-Q1B-10:OFFSET1,0,ai
1253,enabled,SR13C-DI-EBPM-07:CF:ENABLED_S,1,ai
1267,enabled,SR14C-DI-EBPM-01:CF:ENABLED_S,1,ai
1269,offset,SR14A-PC-Q1B-01:OFFSET1,0,ai
1272,error_sum,SR14A-PC-HSTR-01:ERCSUM,0,ai
1272,error_sum,SR14A-PC-VSTR-01:ERCSUM,0,ai
1272,state,SR14A-PC-HSTR-01:STATE,2,ai
1272,state,SR14A-PC-VSTR-01:STATE,2,ai
1275,offset,SR14A-PC-Q2B-02:OFFSET1,0,ai
1277,offset,SR14A-PC-Q3B-03:OFFSET1,0,ai
1280,error_sum,SR14A-PC-HSTR-02:ERCSUM,0,ai
1280,error_sum,SR14A-PC-VSTR-02:ERCSUM,0,ai
1280,state,SR14A-PC-HSTR-02:STATE,2,ai
1280,state,SR14A-PC-VSTR-02:STATE,2,ai
1283,enabled,SR14C-DI-EBPM-02:CF:ENABLED_S,1,ai
1289,enabled,SR14C-DI-EBPM-03:CF:ENABLED_S,1,ai
1292,error_sum,SR14A-PC-HSTR-03:ERCSUM,0,ai
1292,error_sum,SR14A-PC-VSTR-03:ERCSUM,0,ai
1292,state,SR14A-PC-HSTR-03:STATE,2,ai
1292,state,SR14A-PC-VSTR-03:STATE,2,ai
1297,enabled,SR14C-DI-EBPM-04:CF:ENABLED_S,1,ai
1300,error_sum,SR14A-PC-HSTR-04:ERCSUM,0,ai
1300,error_sum,SR14A-PC-VSTR-04:ERCSUM,0,ai
1300,state,SR14A-PC-HSTR-04:STATE,2,ai
1300,state,SR14A-PC-VSTR-04:STATE,2,ai
1306,error_sum,SR14A-PC-HSTR-05:ERCSUM,0,ai
1306,error_sum,SR14A-PC-VSTR-05:ERCSUM,0,ai
1306,state,SR14A-PC-HSTR-05:STATE,2,ai
1306,state,SR14A-PC-VSTR-05:STATE,2,ai
1311,enabled,SR14C-DI-EBPM-05:CF:ENABLED_S,1,ai
1316,error_sum,SR14A-PC-HSTR-06:ERCSUM,0,ai
1316,error_sum,SR14A-PC-VSTR-06:ERCSUM,0,ai
1316,state,SR14A-PC-HSTR-06:STATE,2,ai
1316,state,SR14A-PC-VSTR-06:STATE,2,ai
1319,offset,SR14A-PC-Q3B-08:OFFSET1,0,ai
1321,enabled,SR14C-DI-EBPM-06:CF:ENABLED_S,1,ai
1323,offset,SR14A-PC-Q2B-09:OFFSET1,0,ai
1326,error_sum,SR14A-PC-HSTR-07:ERCSUM,0,ai
1326,error_sum,SR14A-PC-VSTR-07:ERCSUM,0,ai
1326,state,SR14A-PC-HSTR-07:STATE,2,ai
1326,state,SR14A-PC-VSTR-07:STATE,2,ai
1329,offset,SR14A-PC-Q1B-10:OFFSET1,0,ai
1331,enabled,SR14C-DI-EBPM-07:CF:ENABLED_S,1,ai
1345,enabled,SR15C-DI-EBPM-01:CF:ENABLED_S,1,ai
1347,offset,SR15A-PC-Q1B-01:OFFSET1,0,ai
1350,error_sum,SR15A-PC-HSTR-01:ERCSUM,0,ai
1350,error_sum,SR15A-PC-VSTR-01:ERCSUM,0,ai
1350,state,SR15A-PC-HSTR-01:STATE,2,ai
1350,state,SR15A-PC-VSTR-01:STATE,2,ai
1353,offset,SR15A-PC-Q2B-02:OFFSET1,0,ai
1355,offset,SR15A-PC-Q3B-03:OFFSET1,0,ai
1358,error_sum,SR15A-PC-HSTR-02:ERCSUM,0,ai
1358,error_sum,SR15A-PC-VSTR-02:ERCSUM,0,ai
1358,state,SR15A-PC-HSTR-02:STATE,2,ai
1358,state,SR15A-PC-VSTR-02:STATE,2,ai
1361,enabled,SR15C-DI-EBPM-02:CF:ENABLED_S,1,ai
1367,enabled,SR15C-DI-EBPM-03:CF:ENABLED_S,1,ai
1370,error_sum,SR15A-PC-HSTR-03:ERCSUM,0,ai
1370,error_sum,SR15A-PC-VSTR-03:ERCSUM,0,ai
1370,state,SR15A-PC-HSTR-03:STATE,2,ai
1370,state,SR15A-PC-VSTR-03:STATE,2,ai
1375,enabled,SR15C-DI-EBPM-04:CF:ENABLED_S,1,ai
1378,error_sum,SR15A-PC-HSTR-04:ERCSUM,0,ai
1378,error_sum,SR15A-PC-VSTR-04:ERCSUM,0,ai
1378,state,SR15A-PC-HSTR-04:STATE,2,ai
1378,state,SR15A-PC-VSTR-04:STATE,2,ai
1384,error_sum,SR15A-PC-HSTR-05:ERCSUM,0,ai
1384,error_sum,SR15A-PC-VSTR-05:ERCSUM,0,ai
1384,state,SR15A-PC-HSTR-05:STATE,2,ai
1384,state,SR15A-PC-VSTR-05:STATE,2,ai
1389,enabled,SR15C-DI-EBPM-05:CF:ENABLED_S,1,ai
1394,error_sum,SR15A-PC-HSTR-06:ERCSUM,0,ai
1394,error_sum,SR15A-PC-VSTR-06:ERCSUM,0,ai
1394,state,SR15A-PC-HSTR-06:STATE,2,ai
1394,state,SR15A-PC-VSTR-06:STATE,2,ai
1397,offset,SR15A-PC-Q3B-08:OFFSET1,0,ai
1399,enabled,SR15C-DI-EBPM-06:CF:ENABLED_S,1,ai
1401,offset,SR15A-PC-Q2B-09:OFFSET1,0,ai
1404,error_sum,SR15A-PC-HSTR-07:ERCSUM,0,ai
1404,error_sum,SR15A-PC-VSTR-07:ERCSUM,0,ai
1404,state,SR15A-PC-HSTR-07:STATE,2,ai
1404,state,SR15A-PC-VSTR-07:STATE,2,ai
1407,offset,SR15A-PC-Q1B-10:OFFSET1,0,ai
1409,enabled,SR15C-DI-EBPM-07:CF:ENABLED_S,1,ai
1425,enabled,SR16C-DI-EBPM-01:CF:ENABLED_S,1,ai
1427,offset,SR16A-PC-Q1B-01:OFFSET1,0,ai
1430,error_sum,SR16A-PC-HSTR-01:ERCSUM,0,ai
1430,error_sum,SR16A-PC-VSTR-01:ERCSUM,0,ai
1430,state,SR16A-PC-HSTR-01:STATE,2,ai
1430,state,SR16A-PC-VSTR-01:STATE,2,ai
1433,offset,SR16A-PC-Q2B-02:OFFSET1,0,ai
1435,offset,SR16A-PC-Q3B-03:OFFSET1,0,ai
1438,error_sum,SR16A-PC-HSTR-02:ERCSUM,0,ai
1438,error_sum,SR16A-PC-VSTR-02:ERCSUM,0,ai
1438,state,SR16A-PC-HSTR-02:STATE,2,ai
1438,state,SR16A-PC-VSTR-02:STATE,2,ai
1441,enabled,SR16C-DI-EBPM-02:CF:ENABLED_S,1,ai
1447,enabled,SR16C-DI-EBPM-03:CF:ENABLED_S,1,ai
1450,error_sum,SR16A-PC-HSTR-03:ERCSUM,0,ai
1450,error_sum,SR16A-PC-VSTR-03:ERCSUM,0,ai
1450,state,SR16A-PC-HSTR-03:STATE,2,ai
1450,state,SR16A-PC-VSTR-03:STATE,2,ai
1455,enabled,SR16C-DI-EBPM-04:CF:ENABLED_S,1,ai
1458,error_sum,SR16A-PC-HSTR-04:ERCSUM,0,ai
1458,error_sum,SR16A-PC-VSTR-04:ERCSUM,0,ai
1458,state,SR16A-PC-HSTR-04:STATE,2,ai
1458,state,SR16A-PC-VSTR-04:STATE,2,ai
1464,error_sum,SR16A-PC-HSTR-05:ERCSUM,0,ai
1464,error_sum,SR16A-PC-VSTR-05:ERCSUM,0,ai
1464,state,SR16A-PC-HSTR-05:STATE,2,ai
1464,state,SR16A-PC-VSTR-05:STATE,2,ai
1469,enabled,SR16C-DI-EBPM-05:CF:ENABLED_S,1,ai
1475,error_sum,SR16A-PC-HSTR-06:ERCSUM,0,ai
1475,error_sum,SR16A-PC-VSTR-06:ERCSUM,0,ai
1475,state,SR16A-PC-HSTR-06:STATE,2,ai
1475,state,SR16A-PC-VSTR-06:STATE,2,ai
1478,offset,SR16A-PC-Q3D-08:OFFSET1,0,ai
1480,enabled,SR16C-DI-EBPM-06:CF:ENABLED_S,1,ai
1482,offset,SR16A-PC-Q2D-09:OFFSET1,0,ai
1485,error_sum,SR16A-PC-HSTR-07:ERCSUM,0,ai
1485,error_sum,SR16A-PC-VSTR-07:ERCSUM,0,ai
1485,state,SR16A-PC-HSTR-07:STATE,2,ai
1485,state,SR16A-PC-VSTR-07:STATE,2,ai
1488,offset,SR16A-PC-Q1D-10:OFFSET1,0,ai
1490,enabled,SR16C-DI-EBPM-07:CF:ENABLED_S,1,ai
1495,enabled,SR17C-DI-EBPM-01:CF:ENABLED_S,1,ai
1497,offset,SR17A-PC-Q1D-01:OFFSET1,0,ai
1500,error_sum,SR17A-PC-HSTR-01:ERCSUM,0,ai
1500,error_sum,SR17A-PC-VSTR-01:ERCSUM,0,ai
1500,state,SR17A-PC-HSTR-01:STATE,2,ai
1500,state,SR17A-PC-VSTR-01:STATE,2,ai
1503,offset,SR17A-PC-Q2D-02:OFFSET1,0,ai
1505,offset,SR17A-PC-Q3D-03:OFFSET1,0,ai
1508,error_sum,SR17A-PC-HSTR-02:ERCSUM,0,ai
1508,error_sum,SR17A-PC-VSTR-02:ERCSUM,0,ai
1508,state,SR17A-PC-HSTR-02:STATE,2,ai
1508,state,SR17A-PC-VSTR-02:STATE,2,ai
1511,enabled,SR17C-DI-EBPM-02:CF:ENABLED_S,1,ai
1517,enabled,SR17C-DI-EBPM-03:CF:ENABLED_S,1,ai
1520,error_sum,SR17A-PC-HSTR-03:ERCSUM,0,ai
1520,error_sum,SR17A-PC-VSTR-03:ERCSUM,0,ai
1520,state,SR17A-PC-HSTR-03:STATE,2,ai
1520,state,SR17A-PC-VSTR-03:STATE,2,ai
1525,enabled,SR17C-DI-EBPM-04:CF:ENABLED_S,1,ai
1528,error_sum,SR17A-PC-HSTR-04:ERCSUM,0,ai
1528,error_sum,SR17A-PC-VSTR-04:ERCSUM,0,ai
1528,state,SR17A-PC-HSTR-04:STATE,2,ai
1528,state,SR17A-PC-VSTR-04:STATE,2,ai
1534,error_sum,SR17A-PC-HSTR-05:ERCSUM,0,ai
1534,error_sum,SR17A-PC-VSTR-05:ERCSUM,0,ai
1534,state,SR17A-PC-HSTR-05:STATE,2,ai
1534,state,SR17A-PC-VSTR-05:STATE,2,ai
1539,enabled,SR17C-DI-EBPM-05:CF:ENABLED_S,1,ai
1544,error_sum,SR17A-PC-HSTR-06:ERCSUM,0,ai
1544,error_sum,SR17A-PC-VSTR-06:ERCSUM,0,ai
1544,state,SR17A-PC-HSTR-06:STATE,2,ai
1544,state,SR17A-PC-VSTR-06:STATE,2,ai
1547,offset,SR17A-PC-Q3B-08:OFFSET1,0,ai
1549,enabled,SR17C-DI-EBPM-06:CF:ENABLED_S,1,ai
1551,offset,SR17A-PC-Q2B-09:OFFSET1,0,ai
1554,error_sum,SR17A-PC-HSTR-07:ERCSUM,0,ai
1554,error_sum,SR17A-PC-VSTR-07:ERCSUM,0,ai
1554,state,SR17A-PC-HSTR-07:STATE,2,ai
1554,state,SR17A-PC-VSTR-07:STATE,2,ai
1557,offset,SR17A-PC-Q1B-10:OFFSET1,0,ai
1559,enabled,SR17C-DI-EBPM-07:CF:ENABLED_S,1,ai
1575,enabled,SR18C-DI-EBPM-01:CF:ENABLED_S,1,ai
1577,offset,SR18A-PC-Q1B-01:OFFSET1,0,ai
1580,error_sum,SR18A-PC-HSTR-01:ERCSUM,0,ai
1580,error_sum,SR18A-PC-VSTR-01:ERCSUM,0,ai
1580,state,SR18A-PC-HSTR-01:STATE,2,ai
1580,state,SR18A-PC-VSTR-01:STATE,2,ai
1583,offset,SR18A-PC-Q2B-02:OFFSET1,0,ai
1585,offset,SR18A-PC-Q3B-03:OFFSET1,0,ai
1588,error_sum,SR18A-PC-HSTR-02:ERCSUM,0,ai
1588,error_sum,SR18A-PC-VSTR-02:ERCSUM,0,ai
1588,state,SR18A-PC-HSTR-02:STATE,2,ai
1588,state,SR18A-PC-VSTR-02:STATE,2,ai
1591,enabled,SR18C-DI-EBPM-02:CF:ENABLED_S,1,ai
1597,enabled,SR18C-DI-EBPM-03:CF:ENABLED_S,1,ai
1600,error_sum,SR18A-PC-HSTR-03:ERCSUM,0,ai
1600,error_sum,SR18A-PC-VSTR-03:ERCSUM,0,ai
1600,state,SR18A-PC-HSTR-03:STATE,2,ai
1600,state,SR18A-PC-VSTR-03:STATE,2,ai
1605,enabled,SR18C-DI-EBPM-04:CF:ENABLED_S,1,ai
1608,error_sum,SR18A-PC-HSTR-04:ERCSUM,0,ai
1608,error_sum,SR18A-PC-VSTR-04:ERCSUM,0,ai
1608,state,SR18A-PC-HSTR-04:STATE,2,ai
1608,state,SR18A-PC-VSTR-04:STATE,2,ai
1614,error_sum,SR18A-PC-HSTR-05:ERCSUM,0,ai
1614,error_sum,SR18A-PC-VSTR-05:ERCSUM,0,ai
1614,state,SR18A-PC-HSTR-05:STATE,2,ai
1614,state,SR18A-PC-VSTR-05:STATE,2,ai
1619,enabled,SR18C-DI-EBPM-05:CF:ENABLED_S,1,ai
1625,error_sum,SR18A-PC-HSTR-06:ERCSUM,0,ai
1625,error_sum,SR18A-PC-VSTR-06:ERCSUM,0,ai
1625,state,SR18A-PC-HSTR-06:STATE,2,ai
1625,state,SR18A-PC-VSTR-06:STATE,2,ai
1628,offset,SR18A-PC-Q3B-08:OFFSET1,0,ai
1630,enabled,SR18C-DI-EBPM-06:CF:ENABLED_S,1,ai
1632,offset,SR18A-PC-Q2B-09:OFFSET1,0,ai
1635,error_sum,SR18A-PC-HSTR-07:ERCSUM,0,ai
1635,error_sum,SR18A-PC-VSTR-07:ERCSUM,0,ai
1635,state,SR18A-PC-HSTR-07:STATE,2,ai
1635,state,SR18A-PC-VSTR-07:STATE,2,ai
1638,offset,SR18A-PC-Q1B-10:OFFSET1,0,ai
1640,enabled,SR18C-DI-EBPM-07:CF:ENABLED_S,1,ai
1654,enabled,SR19C-DI-EBPM-01:CF:ENABLED_S,1,ai
1656,offset,SR19A-PC-Q1B-01:OFFSET1,0,ai
1659,error_sum,SR19A-PC-HSTR-01:ERCSUM,0,ai
1659,error_sum,SR19A-PC-VSTR-01:ERCSUM,0,ai
1659,state,SR19A-PC-HSTR-01:STATE,2,ai
1659,state,SR19A-PC-VSTR-01:STATE,2,ai
1662,offset,SR19A-PC-Q2B-02:OFFSET1,0,ai
1664,offset,SR19A-PC-Q3B-03:OFFSET1,0,ai
1667,error_sum,SR19A-PC-HSTR-02:ERCSUM,0,ai
1667,error_sum,SR19A-PC-VSTR-02:ERCSUM,0,ai
1667,state,SR19A-PC-HSTR-02:STATE,2,ai
1667,state,SR19A-PC-VSTR-02:STATE,2,ai
1670,enabled,SR19C-DI-EBPM-02:CF:ENABLED_S,1,ai
1676,enabled,SR19C-DI-EBPM-03:CF:ENABLED_S,1,ai
1679,error_sum,SR19A-PC-HSTR-03:ERCSUM,0,ai
1679,error_sum,SR19A-PC-VSTR-03:ERCSUM,0,ai
1679,state,SR19A-PC-HSTR-03:STATE,2,ai
1679,state,SR19A-PC-VSTR-03:STATE,2,ai
1684,enabled,SR19C-DI-EBPM-04:CF:ENABLED_S,1,ai
1687,error_sum,SR19A-PC-HSTR-04:ERCSUM,0,ai
1687,error_sum,SR19A-PC-VSTR-04:ERCSUM,0,ai
1687,state,SR19A-PC-HSTR-04:STATE,2,ai
1687,state,SR19A-PC-VSTR-04:STATE,2,ai
1693,error_sum,SR19A-PC-HSTR-05:ERCSUM,0,ai
1693,error_sum,SR19A-PC-VSTR-05:ERCSUM,0,ai
1693,state,SR19A-PC-HSTR-05:STATE,2,ai
1693,state,SR19A-PC-VSTR-05:STATE,2,ai
1698,enabled,SR19C-DI-EBPM-05:CF:ENABLED_S,1,ai
1703,error_sum,SR19A-PC-HSTR-06:ERCSUM,0,ai
1703,error_sum,SR19A-PC-VSTR-06:ERCSUM,0,ai
1703,state,SR19A-PC-HSTR-06:STATE,2,ai
1703,state,SR19A-PC-VSTR-06:STATE,2,ai
1706,offset,SR19A-PC-Q3B-08:OFFSET1,0,ai
1708,enabled,SR19C-DI-EBPM-06:CF:ENABLED_S,1,ai
1710,offset,SR19A-PC-Q2B-09:OFFSET1,0,ai
1713,error_sum,SR19A-PC-HSTR-07:ERCSUM,0,ai
1713,error_sum,SR19A-PC-VSTR-07:ERCSUM,0,ai
1713,state,SR19A-PC-HSTR-07:STATE,2,ai
1713,state,SR19A-PC-VSTR-07:STATE,2,ai
1716,offset,SR19A-PC-Q1B-10:OFFSET1,0,ai
1718,enabled,SR19C-DI-EBPM-07:CF:ENABLED_S,1,ai
1762,enabled,SR20C-DI-EBPM-01:CF:ENABLED_S,1,ai
1765,offset,SR20A-PC-Q1B-01:OFFSET1,0,ai
1768,error_sum,SR20A-PC-HSTR-01:ERCSUM,0,ai
1768,error_sum,SR20A-PC-VSTR-01:ERCSUM,0,ai
1768,state,SR20A-PC-HSTR-01:STATE,2,ai
1768,state,SR20A-PC-VSTR-01:STATE,2,ai
1771,offset,SR20A-PC-Q2B-02:OFFSET1,0,ai
1773,offset,SR20A-PC-Q3B-03:OFFSET1,0,ai
1776,error_sum,SR20A-PC-HSTR-02:ERCSUM,0,ai
1776,error_sum,SR20A-PC-VSTR-02:ERCSUM,0,ai
1776,state,SR20A-PC-HSTR-02:STATE,2,ai
1776,state,SR20A-PC-VSTR-02:STATE,2,ai
1779,enabled,SR20C-DI-EBPM-02:CF:ENABLED_S,1,ai
1785,enabled,SR20C-DI-EBPM-03:CF:ENABLED_S,1,ai
1788,error_sum,SR20A-PC-HSTR-03:ERCSUM,0,ai
1788,error_sum,SR20A-PC-VSTR-03:ERCSUM,0,ai
1788,state,SR20A-PC-HSTR-03:STATE,2,ai
1788,state,SR20A-PC-VSTR-03:STATE,2,ai
1793,enabled,SR20C-DI-EBPM-04:CF:ENABLED_S,1,ai
1796,error_sum,SR20A-PC-HSTR-04:ERCSUM,0,ai
1796,error_sum,SR20A-PC-VSTR-04:ERCSUM,0,ai
1796,state,SR20A-PC-HSTR-04:STATE,2,ai
1796,state,SR20A-PC-VSTR-04:STATE,2,ai
1802,error_sum,SR20A-PC-HSTR-05:ERCSUM,0,ai
1802,error_sum,SR20A-PC-VSTR-05:ERCSUM,0,ai
1802,state,SR20A-PC-HSTR-05:STATE,2,ai
1802,state,SR20A-PC-VSTR-05:STATE,2,ai
1807,enabled,SR20C-DI-EBPM-05:CF:ENABLED_S,1,ai
1812,error_sum,SR20A-PC-HSTR-06:ERCSUM,0,ai
1812,error_sum,SR20A-PC-VSTR-06:ERCSUM,0,ai
1812,state,SR20A-PC-HSTR-06:STATE,2,ai
1812,state,SR20A-PC-VSTR-06:STATE,2,ai
1815,offset,SR20A-PC-Q3D-08:OFFSET1,0,ai
1817,enabled,SR20C-DI-EBPM-06:CF:ENABLED_S,1,ai
1819,offset,SR20A-PC-Q2D-09:OFFSET1,0,ai
1822,error_sum,SR20A-PC-HSTR-07:ERCSUM,0,ai
1822,error_sum,SR20A-PC-VSTR-07:ERCSUM,0,ai
1822,state,SR20A-PC-HSTR-07:STATE,2,ai
1822,state,SR20A-PC-VSTR-07:STATE,2,ai
1825,offset,SR20A-PC-Q1D-10:OFFSET1,0,ai
1827,enabled,SR20C-DI-EBPM-07:CF:ENABLED_S,1,ai
1841,enabled,SR21C-DI-EBPM-01:CF:ENABLED_S,1,ai
1843,offset,SR21A-PC-Q1D-01:OFFSET1,0,ai
1846,error_sum,SR21A-PC-HSTR-01:ERCSUM,0,ai
1846,error_sum,SR21A-PC-VSTR-01:ERCSUM,0,ai
1846,state,SR21A-PC-HSTR-01:STATE,2,ai
1846,state,SR21A-PC-VSTR-01:STATE,2,ai
1849,offset,SR21A-PC-Q2D-02:OFFSET1,0,ai
1851,offset,SR21A-PC-Q3D-03:OFFSET1,0,ai
1854,error_sum,SR21A-PC-HSTR-02:ERCSUM,0,ai
1854,error_sum,SR21A-PC-VSTR-02:ERCSUM,0,ai
1854,state,SR21A-PC-HSTR-02:STATE,2,ai
1854,state,SR21A-PC-VSTR-02:STATE,2,ai
1857,enabled,SR21C-DI-EBPM-02:CF:ENABLED_S,1,ai
1863,enabled,SR21C-DI-EBPM-03:CF:ENABLED_S,1,ai
1866,error_sum,SR21A-PC-HSTR-03:ERCSUM,0,ai
1866,error_sum,SR21A-PC-VSTR-03:ERCSUM,0,ai
1866,state,SR21A-PC-HSTR-03:STATE,2,ai
1866,state,SR21A-PC-VSTR-03:STATE,2,ai
1871,enabled,SR21C-DI-EBPM-04:CF:ENABLED_S,1,ai
1874,error_sum,SR21A-PC-HSTR-04:ERCSUM,0,ai
1874,error_sum,SR21A-PC-VSTR-04:ERCSUM,0,ai
1874,state,SR21A-PC-HSTR-04:STATE,2,ai
1874,state,SR21A-PC-VSTR-04:STATE,2,ai
1880,error_sum,SR21A-PC-HSTR-05:ERCSUM,0,ai
1880,error_sum,SR21A-PC-VSTR-05:ERCSUM,0,ai
1880,state,SR21A-PC-HSTR-05:STATE,2,ai
1880,state,SR21A-PC-VSTR-05:STATE,2,ai
1885,enabled,SR21C-DI-EBPM-05:CF:ENABLED_S,1,ai
1891,error_sum,SR21A-PC-HSTR-06:ERCSUM,0,ai
1891,error_sum,SR21A-PC-VSTR-06:ERCSUM,0,ai
1891,state,SR21A-PC-HSTR-06:STATE,2,ai
1891,state,SR21A-PC-VSTR-06:STATE,2,ai
1894,offset,SR21A-PC-Q3B-08:OFFSET1,0,ai
1896,enabled,SR21C-DI-EBPM-06:CF:ENABLED_S,1,ai
1898,offset,SR21A-PC-Q2B-09:OFFSET1,0,ai
1901,error_sum,SR21A-PC-HSTR-07:ERCSUM,0,ai
1901,error_sum,SR21A-PC-VSTR-07:ERCSUM,0,ai
1901,state,SR21A-PC-HSTR-07:STATE,2,ai
1901,state,SR21A-PC-VSTR-07:STATE,2,ai
1904,offset,SR21A-PC-Q1B-10:OFFSET1,0,ai
1906,enabled,SR21C-DI-EBPM-07:CF:ENABLED_S,1,ai
1920,enabled,SR22C-DI-EBPM-01:CF:ENABLED_S,1,ai
1922,offset,SR22A-PC-Q1B-01:OFFSET1,0,ai
1925,error_sum,SR22A-PC-HSTR-01:ERCSUM,0,ai
1925,error_sum,SR22A-PC-VSTR-01:ERCSUM,0,ai
1925,state,SR22A-PC-HSTR-01:STATE,2,ai
1925,state,SR22A-PC-VSTR-01:STATE,2,ai
1928,offset,SR22A-PC-Q2B-02:OFFSET1,0,ai
1930,offset,SR22A-PC-Q3B-03:OFFSET1,0,ai
1933,error_sum,SR22A-PC-HSTR-02:ERCSUM,0,ai
1933,error_sum,SR22A-PC-VSTR-02:ERCSUM,0,ai
1933,state,SR22A-PC-HSTR-02:STATE,2,ai
1933,state,SR22A-PC-VSTR-02:STATE,2,ai
1936,enabled,SR22C-DI-EBPM-02:CF:ENABLED_S,1,ai
1942,enabled,SR22C-DI-EBPM-03:CF:ENABLED_S,1,ai
1945,error_sum,SR22A-PC-HSTR-03:ERCSUM,0,ai
1945,error_sum,SR22A-PC-VSTR-03:ERCSUM,0,ai
1945,state,SR22A-PC-HSTR-03:STATE,2,ai
1945,state,SR22A-PC-VSTR-03:STATE,2,ai
1950,enabled,SR22C-DI-EBPM-04:CF:ENABLED_S,1,ai
1953,error_sum,SR22A-PC-HSTR-04:ERCSUM,0,ai
1953,error_sum,SR22A-PC-VSTR-04:ERCSUM,0,ai
1953,state,SR22A-PC-HSTR-04:STATE,2,ai
1953,state,SR22A-PC-VSTR-04:STATE,2,ai
